gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
1584377717	71e33e4e-3579-48be-bc68-996e67571072	Marine Turtle Nesting Locations.18148	Animalia	Chordata	Reptilia	Testudines	Cheloniidae	Lepidochelys	Lepidochelys olivacea		SPECIES	Lepidochelys olivacea (Eschscholtz, 1829)	Lepidochelys olivacea		AU	WATER PARK POINT		present		5fa89f68-9af0-4a0d-8998-ea39695c1db9	-22.94	150.77					0.0	0.0	1969-01-01T00:00:00Z			1969	2442153	2442153	HUMAN_OBSERVATION	ACEF	acef_marine_turtle_nests	18148				CC_BY_4_0					2019-09-20T20:33:15.948Z		COORDINATE_PRECISION_INVALID
1584377716	71e33e4e-3579-48be-bc68-996e67571072	Marine Turtle Nesting Locations.18139	Animalia	Chordata	Reptilia	Testudines	Cheloniidae	Natator	Natator depressus		SPECIES	Natator depressus (Garman, 1880)	Natator depressus		AU	VILLIS POINT		present		5fa89f68-9af0-4a0d-8998-ea39695c1db9	-12.871	143.532					0.0	0.0	1999-01-01T00:00:00Z			1999	2442173	2442173	HUMAN_OBSERVATION	ACEF	acef_marine_turtle_nests	18139				CC_BY_4_0					2019-09-20T23:00:41.792Z		COORDINATE_PRECISION_INVALID
1584377715	71e33e4e-3579-48be-bc68-996e67571072	Marine Turtle Nesting Locations.18066	Animalia	Chordata	Reptilia	Testudines	Cheloniidae	Lepidochelys	Lepidochelys olivacea		SPECIES	Lepidochelys olivacea (Eschscholtz, 1829)	Lepidochelys olivacea		AU	UNNAMED ISLAND		present		5fa89f68-9af0-4a0d-8998-ea39695c1db9	-17.6525	140.455					0.0	0.0	1999-01-01T00:00:00Z			1999	2442153	2442153	HUMAN_OBSERVATION	ACEF	acef_marine_turtle_nests	18066				CC_BY_4_0					2019-09-20T20:33:16.327Z		COORDINATE_PRECISION_INVALID
1584377714	71e33e4e-3579-48be-bc68-996e67571072	Marine Turtle Nesting Locations.18127	Animalia	Chordata	Reptilia	Testudines	Cheloniidae	Natator	Natator depressus		SPECIES	Natator depressus (Garman, 1880)	Natator depressus		AU	VERNON ROCKS:STH		present		5fa89f68-9af0-4a0d-8998-ea39695c1db9	-21.474	150.3077					0.0	0.0	2001-01-01T00:00:00Z			2001	2442173	2442173	HUMAN_OBSERVATION	ACEF	acef_marine_turtle_nests	18127				CC_BY_4_0					2019-09-20T23:00:40.173Z		COORDINATE_PRECISION_INVALID
1584377713	71e33e4e-3579-48be-bc68-996e67571072	Marine Turtle Nesting Locations.18109	Animalia	Chordata	Reptilia	Testudines	Cheloniidae	Lepidochelys	Lepidochelys olivacea		SPECIES	Lepidochelys olivacea (Eschscholtz, 1829)	Lepidochelys olivacea		AU	UNNAMED STREAM(EASTHWARD)		present		5fa89f68-9af0-4a0d-8998-ea39695c1db9	-16.5717	138.0233					0.0	0.0	1999-01-01T00:00:00Z			1999	2442153	2442153	HUMAN_OBSERVATION	ACEF	acef_marine_turtle_nests	18109				CC_BY_4_0					2019-09-20T20:33:22.266Z		COORDINATE_PRECISION_INVALID
1584377712	71e33e4e-3579-48be-bc68-996e67571072	Marine Turtle Nesting Locations.18100	Animalia	Chordata	Reptilia	Testudines	Cheloniidae	Lepidochelys	Lepidochelys olivacea		SPECIES	Lepidochelys olivacea (Eschscholtz, 1829)	Lepidochelys olivacea		AU	UNNAMED STREAM (EASTWARD)		present		5fa89f68-9af0-4a0d-8998-ea39695c1db9	-17.2168	139.1775					0.0	0.0	1999-01-01T00:00:00Z			1999	2442153	2442153	HUMAN_OBSERVATION	ACEF	acef_marine_turtle_nests	18100				CC_BY_4_0					2019-09-20T20:33:20.873Z		COORDINATE_PRECISION_INVALID
1584377711	71e33e4e-3579-48be-bc68-996e67571072	Marine Turtle Nesting Locations.18134	Animalia	Chordata	Reptilia	Testudines	Cheloniidae	Natator	Natator depressus		SPECIES	Natator depressus (Garman, 1880)	Natator depressus		AU	VICTOR ISLET:SANDBANK		present		5fa89f68-9af0-4a0d-8998-ea39695c1db9	-21.3295	149.317					0.0	0.0	2001-01-01T00:00:00Z			2001	2442173	2442173	HUMAN_OBSERVATION	ACEF	acef_marine_turtle_nests	18134				CC_BY_4_0					2019-09-20T23:00:40.244Z		COORDINATE_PRECISION_INVALID
1584377710	71e33e4e-3579-48be-bc68-996e67571072	Marine Turtle Nesting Locations.18131	Animalia	Chordata	Reptilia	Testudines	Cheloniidae	Lepidochelys	Lepidochelys olivacea		SPECIES	Lepidochelys olivacea (Eschscholtz, 1829)	Lepidochelys olivacea		AU	VICTOR ISLET		present		5fa89f68-9af0-4a0d-8998-ea39695c1db9	-21.3256	149.3207					0.0	0.0	2000-01-01T00:00:00Z			2000	2442153	2442153	HUMAN_OBSERVATION	ACEF	acef_marine_turtle_nests	18131				CC_BY_4_0					2019-09-20T20:33:18.915Z		COORDINATE_PRECISION_INVALID
1584377709	71e33e4e-3579-48be-bc68-996e67571072	Marine Turtle Nesting Locations.18107	Animalia	Chordata	Reptilia	Testudines	Cheloniidae	Natator	Natator depressus		SPECIES	Natator depressus (Garman, 1880)	Natator depressus		AU	UNNAMED STREAM(EASTHWARD)		present		5fa89f68-9af0-4a0d-8998-ea39695c1db9	-16.62	138.0783					0.0	0.0	1999-01-01T00:00:00Z			1999	2442173	2442173	HUMAN_OBSERVATION	ACEF	acef_marine_turtle_nests	18107				CC_BY_4_0					2019-09-20T23:00:40.184Z		COORDINATE_PRECISION_INVALID
1584377708	71e33e4e-3579-48be-bc68-996e67571072	Marine Turtle Nesting Locations.18116	Animalia	Chordata	Reptilia	Testudines	Cheloniidae	Natator	Natator depressus		SPECIES	Natator depressus (Garman, 1880)	Natator depressus		AU	UNNAMED STREAM(NORTHWARD)		present		5fa89f68-9af0-4a0d-8998-ea39695c1db9	-15.5008	141.4812					0.0	0.0	1999-01-01T00:00:00Z			1999	2442173	2442173	HUMAN_OBSERVATION	ACEF	acef_marine_turtle_nests	18116				CC_BY_4_0					2019-09-20T23:00:41.772Z		COORDINATE_PRECISION_INVALID
1584377707	71e33e4e-3579-48be-bc68-996e67571072	Marine Turtle Nesting Locations.18136	Animalia	Chordata	Reptilia	Testudines	Cheloniidae	Eretmochelys	Eretmochelys imbricata		SPECIES	Eretmochelys imbricata (Linnaeus, 1766)	Eretmochelys imbricata		AU	VICTOR ISLET:SANDBANK		present		5fa89f68-9af0-4a0d-8998-ea39695c1db9	-21.3295	149.317					0.0	0.0	2001-01-01T00:00:00Z			2001	8841716	8841716	HUMAN_OBSERVATION	ACEF	acef_marine_turtle_nests	18136				CC_BY_4_0					2019-09-20T20:16:33.492Z		COORDINATE_PRECISION_INVALID
1584377706	71e33e4e-3579-48be-bc68-996e67571072	Marine Turtle Nesting Locations.18093	Animalia	Chordata	Reptilia	Testudines	Cheloniidae	Lepidochelys	Lepidochelys olivacea		SPECIES	Lepidochelys olivacea (Eschscholtz, 1829)	Lepidochelys olivacea		AU	UNNAMED STREAM (EASTWARD)		present		5fa89f68-9af0-4a0d-8998-ea39695c1db9	-16.7717	138.6317					0.0	0.0	1999-01-01T00:00:00Z			1999	2442153	2442153	HUMAN_OBSERVATION	ACEF	acef_marine_turtle_nests	18093				CC_BY_4_0					2019-09-20T20:33:16.603Z		COORDINATE_PRECISION_INVALID
1584377705	71e33e4e-3579-48be-bc68-996e67571072	Marine Turtle Nesting Locations.18089	Animalia	Chordata	Reptilia	Testudines	Cheloniidae	Natator	Natator depressus		SPECIES	Natator depressus (Garman, 1880)	Natator depressus		AU	UNNAMED STREAM (EASTWARD)		present		5fa89f68-9af0-4a0d-8998-ea39695c1db9	-17.6897	140.2958					0.0	0.0	1999-01-01T00:00:00Z			1999	2442173	2442173	HUMAN_OBSERVATION	ACEF	acef_marine_turtle_nests	18089				CC_BY_4_0					2019-09-20T23:00:40.050Z		COORDINATE_PRECISION_INVALID
1584377704	71e33e4e-3579-48be-bc68-996e67571072	Marine Turtle Nesting Locations.18083	Animalia	Chordata	Reptilia	Testudines	Cheloniidae	Natator	Natator depressus		SPECIES	Natator depressus (Garman, 1880)	Natator depressus		AU	UNNAMED STREAM (EASTWARD)		present		5fa89f68-9af0-4a0d-8998-ea39695c1db9	-16.89	138.976					0.0	0.0	1999-01-01T00:00:00Z			1999	2442173	2442173	HUMAN_OBSERVATION	ACEF	acef_marine_turtle_nests	18083				CC_BY_4_0					2019-09-20T23:00:41.834Z		COORDINATE_PRECISION_INVALID
1584377703	71e33e4e-3579-48be-bc68-996e67571072	Marine Turtle Nesting Locations.18130	Animalia	Chordata	Reptilia	Testudines	Cheloniidae	Natator	Natator depressus		SPECIES	Natator depressus (Garman, 1880)	Natator depressus		AU	VICTOR ISLET		present		5fa89f68-9af0-4a0d-8998-ea39695c1db9	-21.3256	149.3207					0.0	0.0	2001-01-01T00:00:00Z			2001	2442173	2442173	HUMAN_OBSERVATION	ACEF	acef_marine_turtle_nests	18130				CC_BY_4_0					2019-09-20T23:00:40.422Z		COORDINATE_PRECISION_INVALID
1584377702	71e33e4e-3579-48be-bc68-996e67571072	Marine Turtle Nesting Locations.18129	Animalia	Chordata	Reptilia	Testudines	Cheloniidae	Natator	Natator depressus		SPECIES	Natator depressus (Garman, 1880)	Natator depressus		AU	VICTOR ISLET		present		5fa89f68-9af0-4a0d-8998-ea39695c1db9	-21.3256	149.3207					0.0	0.0	2000-01-01T00:00:00Z			2000	2442173	2442173	HUMAN_OBSERVATION	ACEF	acef_marine_turtle_nests	18129				CC_BY_4_0					2019-09-20T23:00:41.727Z		COORDINATE_PRECISION_INVALID
1584377701	71e33e4e-3579-48be-bc68-996e67571072	Marine Turtle Nesting Locations.18124	Animalia	Chordata	Reptilia	Testudines	Cheloniidae	Eretmochelys	Eretmochelys imbricata		SPECIES	Eretmochelys imbricata (Linnaeus, 1766)	Eretmochelys imbricata		AU	VERNON ROCKS:MID		present		5fa89f68-9af0-4a0d-8998-ea39695c1db9	-21.4713	150.3067					0.0	0.0	2001-01-01T00:00:00Z			2001	8841716	8841716	HUMAN_OBSERVATION	ACEF	acef_marine_turtle_nests	18124				CC_BY_4_0					2019-09-20T20:16:33.527Z		COORDINATE_PRECISION_INVALID
1584377700	71e33e4e-3579-48be-bc68-996e67571072	Marine Turtle Nesting Locations.18162	Animalia	Chordata	Reptilia	Testudines	Cheloniidae	Chelonia	Chelonia mydas		SPECIES	Chelonia mydas (Linnaeus, 1758)	Chelonia mydas		AU	WELLESLEY:BOUNTIFUL ISLAND		present		5fa89f68-9af0-4a0d-8998-ea39695c1db9	-16.6833	139.85					0.0	0.0	1999-01-01T00:00:00Z			1999	2442225	2442225	HUMAN_OBSERVATION	ACEF	acef_marine_turtle_nests	18162				CC_BY_4_0					2019-09-20T17:05:32.477Z		COORDINATE_PRECISION_INVALID
1584377699	71e33e4e-3579-48be-bc68-996e67571072	Marine Turtle Nesting Locations.18064	Animalia	Chordata	Reptilia	Testudines	Cheloniidae	Lepidochelys	Lepidochelys olivacea		SPECIES	Lepidochelys olivacea (Eschscholtz, 1829)	Lepidochelys olivacea		AU	UNNAMED ISLAND		present		5fa89f68-9af0-4a0d-8998-ea39695c1db9	-9.9486	142.2108					0.0	0.0	1999-01-01T00:00:00Z			1999	2442153	2442153	HUMAN_OBSERVATION	ACEF	acef_marine_turtle_nests	18064				CC_BY_4_0					2019-09-20T20:33:24.027Z		COORDINATE_PRECISION_INVALID
1584377698	71e33e4e-3579-48be-bc68-996e67571072	Marine Turtle Nesting Locations.18074	Animalia	Chordata	Reptilia	Testudines	Cheloniidae	Lepidochelys	Lepidochelys olivacea		SPECIES	Lepidochelys olivacea (Eschscholtz, 1829)	Lepidochelys olivacea		AU	UNNAMED R (NORTHWARD)		present		5fa89f68-9af0-4a0d-8998-ea39695c1db9	-14.7373	141.5656					0.0	0.0	1999-01-01T00:00:00Z			1999	2442153	2442153	HUMAN_OBSERVATION	ACEF	acef_marine_turtle_nests	18074				CC_BY_4_0					2019-09-20T20:33:20.561Z		COORDINATE_PRECISION_INVALID
1584377697	71e33e4e-3579-48be-bc68-996e67571072	Marine Turtle Nesting Locations.18101	Animalia	Chordata	Reptilia	Testudines	Cheloniidae	Lepidochelys	Lepidochelys olivacea		SPECIES	Lepidochelys olivacea (Eschscholtz, 1829)	Lepidochelys olivacea		AU	UNNAMED STREAM (EASTWARD)		present		5fa89f68-9af0-4a0d-8998-ea39695c1db9	-17.6897	140.2958					0.0	0.0	1999-01-01T00:00:00Z			1999	2442153	2442153	HUMAN_OBSERVATION	ACEF	acef_marine_turtle_nests	18101				CC_BY_4_0					2019-09-20T20:33:24.741Z		COORDINATE_PRECISION_INVALID
1584377696	71e33e4e-3579-48be-bc68-996e67571072	Marine Turtle Nesting Locations.18115	Animalia	Chordata	Reptilia	Testudines	Cheloniidae	Natator	Natator depressus		SPECIES	Natator depressus (Garman, 1880)	Natator depressus		AU	UNNAMED STREAM(NORTHWARD)		present		5fa89f68-9af0-4a0d-8998-ea39695c1db9	-15.6594	141.435					0.0	0.0	1999-01-01T00:00:00Z			1999	2442173	2442173	HUMAN_OBSERVATION	ACEF	acef_marine_turtle_nests	18115				CC_BY_4_0					2019-09-20T23:00:40.650Z		COORDINATE_PRECISION_INVALID
1584377695	71e33e4e-3579-48be-bc68-996e67571072	Marine Turtle Nesting Locations.18073	Animalia	Chordata	Reptilia	Testudines	Cheloniidae	Natator	Natator depressus		SPECIES	Natator depressus (Garman, 1880)	Natator depressus		AU	UNNAMED R (NORTHWARD)		present		5fa89f68-9af0-4a0d-8998-ea39695c1db9	-14.7373	141.5656					0.0	0.0	1999-01-01T00:00:00Z			1999	2442173	2442173	HUMAN_OBSERVATION	ACEF	acef_marine_turtle_nests	18073				CC_BY_4_0					2019-09-20T23:00:41.957Z		COORDINATE_PRECISION_INVALID
1584377694	71e33e4e-3579-48be-bc68-996e67571072	Marine Turtle Nesting Locations.18121	Animalia	Chordata	Reptilia	Testudines	Cheloniidae	Natator	Natator depressus		SPECIES	Natator depressus (Garman, 1880)	Natator depressus		AU	USHER POINT		present		5fa89f68-9af0-4a0d-8998-ea39695c1db9	-11.155	142.7969					0.0	0.0	1999-01-01T00:00:00Z			1999	2442173	2442173	HUMAN_OBSERVATION	ACEF	acef_marine_turtle_nests	18121				CC_BY_4_0					2019-09-20T23:00:40.135Z		COORDINATE_PRECISION_INVALID
1584377693	71e33e4e-3579-48be-bc68-996e67571072	Marine Turtle Nesting Locations.18098	Animalia	Chordata	Reptilia	Testudines	Cheloniidae	Lepidochelys	Lepidochelys olivacea		SPECIES	Lepidochelys olivacea (Eschscholtz, 1829)	Lepidochelys olivacea		AU	UNNAMED STREAM (EASTWARD)		present		5fa89f68-9af0-4a0d-8998-ea39695c1db9	-17.1087	139.1472					0.0	0.0	1999-01-01T00:00:00Z			1999	2442153	2442153	HUMAN_OBSERVATION	ACEF	acef_marine_turtle_nests	18098				CC_BY_4_0					2019-09-20T20:33:16.801Z		COORDINATE_PRECISION_INVALID
1584377692	71e33e4e-3579-48be-bc68-996e67571072	Marine Turtle Nesting Locations.18128	Animalia	Chordata	Reptilia	Testudines	Cheloniidae	Eretmochelys	Eretmochelys imbricata		SPECIES	Eretmochelys imbricata (Linnaeus, 1766)	Eretmochelys imbricata		AU	VERNON ROCKS:STH		present		5fa89f68-9af0-4a0d-8998-ea39695c1db9	-21.474	150.3077					0.0	0.0	2001-01-01T00:00:00Z			2001	8841716	8841716	HUMAN_OBSERVATION	ACEF	acef_marine_turtle_nests	18128				CC_BY_4_0					2019-09-20T20:16:33.967Z		COORDINATE_PRECISION_INVALID
1584377691	71e33e4e-3579-48be-bc68-996e67571072	Marine Turtle Nesting Locations.18078	Animalia	Chordata	Reptilia	Testudines	Cheloniidae	Lepidochelys	Lepidochelys olivacea		SPECIES	Lepidochelys olivacea (Eschscholtz, 1829)	Lepidochelys olivacea		AU	UNNAMED ROCK NEAR MIDGE PT		present		5fa89f68-9af0-4a0d-8998-ea39695c1db9	-20.6491	148.7322					0.0	0.0	2000-01-01T00:00:00Z			2000	2442153	2442153	HUMAN_OBSERVATION	ACEF	acef_marine_turtle_nests	18078				CC_BY_4_0					2019-09-20T20:33:26.211Z		COORDINATE_PRECISION_INVALID
1584377690	71e33e4e-3579-48be-bc68-996e67571072	Marine Turtle Nesting Locations.18110	Animalia	Chordata	Reptilia	Testudines	Cheloniidae	Lepidochelys	Lepidochelys olivacea		SPECIES	Lepidochelys olivacea (Eschscholtz, 1829)	Lepidochelys olivacea		AU	UNNAMED STREAM(EASTHWARD)		present		5fa89f68-9af0-4a0d-8998-ea39695c1db9	-16.5967	138.0517					0.0	0.0	1999-01-01T00:00:00Z			1999	2442153	2442153	HUMAN_OBSERVATION	ACEF	acef_marine_turtle_nests	18110				CC_BY_4_0					2019-09-20T20:33:11.595Z		COORDINATE_PRECISION_INVALID
1584377689	71e33e4e-3579-48be-bc68-996e67571072	Marine Turtle Nesting Locations.18140	Animalia	Chordata	Reptilia	Testudines	Cheloniidae	Lepidochelys	Lepidochelys olivacea		SPECIES	Lepidochelys olivacea (Eschscholtz, 1829)	Lepidochelys olivacea		AU	VILLIS POINT		present		5fa89f68-9af0-4a0d-8998-ea39695c1db9	-12.871	143.532					0.0	0.0	1999-01-01T00:00:00Z			1999	2442153	2442153	HUMAN_OBSERVATION	ACEF	acef_marine_turtle_nests	18140				CC_BY_4_0					2019-09-20T20:33:19.018Z		COORDINATE_PRECISION_INVALID
1584377688	71e33e4e-3579-48be-bc68-996e67571072	Marine Turtle Nesting Locations.18058	Animalia	Chordata	Reptilia	Testudines	Cheloniidae	Lepidochelys	Lepidochelys olivacea		SPECIES	Lepidochelys olivacea (Eschscholtz, 1829)	Lepidochelys olivacea		AU	UNNAMED ISLAND		present		5fa89f68-9af0-4a0d-8998-ea39695c1db9	-10.0598	142.1017					0.0	0.0	1999-01-01T00:00:00Z			1999	2442153	2442153	HUMAN_OBSERVATION	ACEF	acef_marine_turtle_nests	18058				CC_BY_4_0					2019-09-20T20:33:20.945Z		COORDINATE_PRECISION_INVALID
1584377687	71e33e4e-3579-48be-bc68-996e67571072	Marine Turtle Nesting Locations.18105	Animalia	Chordata	Reptilia	Testudines	Cheloniidae	Natator	Natator depressus		SPECIES	Natator depressus (Garman, 1880)	Natator depressus		AU	UNNAMED STREAM(EASTHWARD)		present		5fa89f68-9af0-4a0d-8998-ea39695c1db9	-16.5717	138.0233					0.0	0.0	1999-01-01T00:00:00Z			1999	2442173	2442173	HUMAN_OBSERVATION	ACEF	acef_marine_turtle_nests	18105				CC_BY_4_0					2019-09-20T23:00:40.504Z		COORDINATE_PRECISION_INVALID
1584377686	71e33e4e-3579-48be-bc68-996e67571072	Marine Turtle Nesting Locations.18113	Animalia	Chordata	Reptilia	Testudines	Cheloniidae	Natator	Natator depressus		SPECIES	Natator depressus (Garman, 1880)	Natator depressus		AU	UNNAMED STREAM(NORTHWARD)		present		5fa89f68-9af0-4a0d-8998-ea39695c1db9	-16.0003	141.4028					0.0	0.0	1999-01-01T00:00:00Z			1999	2442173	2442173	HUMAN_OBSERVATION	ACEF	acef_marine_turtle_nests	18113				CC_BY_4_0					2019-09-20T23:00:40.077Z		COORDINATE_PRECISION_INVALID
1584377685	71e33e4e-3579-48be-bc68-996e67571072	Marine Turtle Nesting Locations.18111	Animalia	Chordata	Reptilia	Testudines	Cheloniidae	Lepidochelys	Lepidochelys olivacea		SPECIES	Lepidochelys olivacea (Eschscholtz, 1829)	Lepidochelys olivacea		AU	UNNAMED STREAM(EASTHWARD)		present		5fa89f68-9af0-4a0d-8998-ea39695c1db9	-16.62	138.0783					0.0	0.0	1999-01-01T00:00:00Z			1999	2442153	2442153	HUMAN_OBSERVATION	ACEF	acef_marine_turtle_nests	18111				CC_BY_4_0					2019-09-20T20:33:18.422Z		COORDINATE_PRECISION_INVALID
1584377684	71e33e4e-3579-48be-bc68-996e67571072	Marine Turtle Nesting Locations.18104	Animalia	Chordata	Reptilia	Testudines	Cheloniidae	Chelonia	Chelonia mydas		SPECIES	Chelonia mydas (Linnaeus, 1758)	Chelonia mydas		AU	UNNAMED STREAM(EASTHWARD)		present		5fa89f68-9af0-4a0d-8998-ea39695c1db9	-16.6517	138.115					0.0	0.0	1999-01-01T00:00:00Z			1999	2442225	2442225	HUMAN_OBSERVATION	ACEF	acef_marine_turtle_nests	18104				CC_BY_4_0					2019-09-20T17:05:32.212Z		COORDINATE_PRECISION_INVALID
1584377683	71e33e4e-3579-48be-bc68-996e67571072	Marine Turtle Nesting Locations.18065	Animalia	Chordata	Reptilia	Testudines	Cheloniidae	Lepidochelys	Lepidochelys olivacea		SPECIES	Lepidochelys olivacea (Eschscholtz, 1829)	Lepidochelys olivacea		AU	UNNAMED ISLAND		present		5fa89f68-9af0-4a0d-8998-ea39695c1db9	-17.1101	140.9518					0.0	0.0	1999-01-01T00:00:00Z			1999	2442153	2442153	HUMAN_OBSERVATION	ACEF	acef_marine_turtle_nests	18065				CC_BY_4_0					2019-09-20T20:33:20.376Z		COORDINATE_PRECISION_INVALID
1584377682	71e33e4e-3579-48be-bc68-996e67571072	Marine Turtle Nesting Locations.18084	Animalia	Chordata	Reptilia	Testudines	Cheloniidae	Natator	Natator depressus		SPECIES	Natator depressus (Garman, 1880)	Natator depressus		AU	UNNAMED STREAM (EASTWARD)		present		5fa89f68-9af0-4a0d-8998-ea39695c1db9	-16.8932	139.002					0.0	0.0	1999-01-01T00:00:00Z			1999	2442173	2442173	HUMAN_OBSERVATION	ACEF	acef_marine_turtle_nests	18084				CC_BY_4_0					2019-09-20T23:00:40.604Z		COORDINATE_PRECISION_INVALID
1584377681	71e33e4e-3579-48be-bc68-996e67571072	Marine Turtle Nesting Locations.18095	Animalia	Chordata	Reptilia	Testudines	Cheloniidae	Lepidochelys	Lepidochelys olivacea		SPECIES	Lepidochelys olivacea (Eschscholtz, 1829)	Lepidochelys olivacea		AU	UNNAMED STREAM (EASTWARD)		present		5fa89f68-9af0-4a0d-8998-ea39695c1db9	-16.89	138.976					0.0	0.0	1999-01-01T00:00:00Z			1999	2442153	2442153	HUMAN_OBSERVATION	ACEF	acef_marine_turtle_nests	18095				CC_BY_4_0					2019-09-20T20:33:20.301Z		COORDINATE_PRECISION_INVALID
1584377680	71e33e4e-3579-48be-bc68-996e67571072	Marine Turtle Nesting Locations.18106	Animalia	Chordata	Reptilia	Testudines	Cheloniidae	Natator	Natator depressus		SPECIES	Natator depressus (Garman, 1880)	Natator depressus		AU	UNNAMED STREAM(EASTHWARD)		present		5fa89f68-9af0-4a0d-8998-ea39695c1db9	-16.5967	138.0517					0.0	0.0	1999-01-01T00:00:00Z			1999	2442173	2442173	HUMAN_OBSERVATION	ACEF	acef_marine_turtle_nests	18106				CC_BY_4_0					2019-09-20T23:00:40.058Z		COORDINATE_PRECISION_INVALID
1584377679	71e33e4e-3579-48be-bc68-996e67571072	Marine Turtle Nesting Locations.18092	Animalia	Chordata	Reptilia	Testudines	Cheloniidae	Lepidochelys	Lepidochelys olivacea		SPECIES	Lepidochelys olivacea (Eschscholtz, 1829)	Lepidochelys olivacea		AU	UNNAMED STREAM (EASTWARD)		present		5fa89f68-9af0-4a0d-8998-ea39695c1db9	-16.7817	138.4802					0.0	0.0	1999-01-01T00:00:00Z			1999	2442153	2442153	HUMAN_OBSERVATION	ACEF	acef_marine_turtle_nests	18092				CC_BY_4_0					2019-09-20T20:33:20.862Z		COORDINATE_PRECISION_INVALID
1584377678	71e33e4e-3579-48be-bc68-996e67571072	Marine Turtle Nesting Locations.18103	Animalia	Chordata	Reptilia	Testudines	Cheloniidae	Chelonia	Chelonia mydas		SPECIES	Chelonia mydas (Linnaeus, 1758)	Chelonia mydas		AU	UNNAMED STREAM(EASTHWARD)		present		5fa89f68-9af0-4a0d-8998-ea39695c1db9	-16.62	138.0783					0.0	0.0	1999-01-01T00:00:00Z			1999	2442225	2442225	HUMAN_OBSERVATION	ACEF	acef_marine_turtle_nests	18103				CC_BY_4_0					2019-09-20T17:05:32.898Z		COORDINATE_PRECISION_INVALID
1584377677	71e33e4e-3579-48be-bc68-996e67571072	Marine Turtle Nesting Locations.18069	Animalia	Chordata	Reptilia	Testudines	Cheloniidae	Natator	Natator depressus		SPECIES	Natator depressus (Garman, 1880)	Natator depressus		AU	UNNAMED POINT  (EASTWARD)		present		5fa89f68-9af0-4a0d-8998-ea39695c1db9	-16.7767	138.655					0.0	0.0	1999-01-01T00:00:00Z			1999	2442173	2442173	HUMAN_OBSERVATION	ACEF	acef_marine_turtle_nests	18069				CC_BY_4_0					2019-09-20T23:00:40.309Z		COORDINATE_PRECISION_INVALID
1584377676	71e33e4e-3579-48be-bc68-996e67571072	Marine Turtle Nesting Locations.18082	Animalia	Chordata	Reptilia	Testudines	Cheloniidae	Natator	Natator depressus		SPECIES	Natator depressus (Garman, 1880)	Natator depressus		AU	UNNAMED STREAM (EASTWARD)		present		5fa89f68-9af0-4a0d-8998-ea39695c1db9	-16.835	138.7517					0.0	0.0	1999-01-01T00:00:00Z			1999	2442173	2442173	HUMAN_OBSERVATION	ACEF	acef_marine_turtle_nests	18082				CC_BY_4_0					2019-09-20T23:00:40.492Z		COORDINATE_PRECISION_INVALID
1584377675	71e33e4e-3579-48be-bc68-996e67571072	Marine Turtle Nesting Locations.18032	Animalia	Chordata	Reptilia	Testudines	Cheloniidae	Lepidochelys	Lepidochelys olivacea		SPECIES	Lepidochelys olivacea (Eschscholtz, 1829)	Lepidochelys olivacea		AU	UNNAMED ISLAND		present		5fa89f68-9af0-4a0d-8998-ea39695c1db9	-10.1828	142.1393					0.0	0.0	1999-01-01T00:00:00Z			1999	2442153	2442153	HUMAN_OBSERVATION	ACEF	acef_marine_turtle_nests	18032				CC_BY_4_0					2019-09-20T20:33:19.977Z		COORDINATE_PRECISION_INVALID
1584377674	71e33e4e-3579-48be-bc68-996e67571072	Marine Turtle Nesting Locations.18048	Animalia	Chordata	Reptilia	Testudines	Cheloniidae	Lepidochelys	Lepidochelys olivacea		SPECIES	Lepidochelys olivacea (Eschscholtz, 1829)	Lepidochelys olivacea		AU	UNNAMED ISLAND		present		5fa89f68-9af0-4a0d-8998-ea39695c1db9	-10.124	142.0719					0.0	0.0	1999-01-01T00:00:00Z			1999	2442153	2442153	HUMAN_OBSERVATION	ACEF	acef_marine_turtle_nests	18048				CC_BY_4_0					2019-09-20T20:33:14.199Z		COORDINATE_PRECISION_INVALID
1584377673	71e33e4e-3579-48be-bc68-996e67571072	Marine Turtle Nesting Locations.18049	Animalia	Chordata	Reptilia	Testudines	Cheloniidae	Lepidochelys	Lepidochelys olivacea		SPECIES	Lepidochelys olivacea (Eschscholtz, 1829)	Lepidochelys olivacea		AU	UNNAMED ISLAND		present		5fa89f68-9af0-4a0d-8998-ea39695c1db9	-10.1112	142.085					0.0	0.0	1999-01-01T00:00:00Z			1999	2442153	2442153	HUMAN_OBSERVATION	ACEF	acef_marine_turtle_nests	18049				CC_BY_4_0					2019-09-20T20:33:17.793Z		COORDINATE_PRECISION_INVALID
